"","coins_list","index","news_date","content","news_n","views","comments","polarity","subjectivity","day_movement","volatility"
"874","bitcoin","Bitcoin",2018-04-12,"Positive",2,56910,0,0.0931818181818182,0.477272727272727,-0.134265848882448,0.138332470380024
"875","bitcoin","Bitcoin",2018-04-13,"Positive",4,278362,0,0.284090909090909,0.446969696969697,0.000649277504749358,0.0519345158089726
"876","bitcoin","Bitcoin",2018-04-14,"Positive",1,58505,0,0.5,0.75,-0.0141682127632015,0.0362020020366774
"877","bitcoin","Bitcoin",2018-04-15,"Positive",1,46228,0,0.2,0.6,-0.0412259526735365,0.0406659774873417
"878","bitcoin","Bitcoin",2018-04-16,"Negative",2,39402,0,0.1,0.1,0.033450993514897,0.0532089378400817
"879","bitcoin","Bitcoin",2018-04-16,"Neutro",1,15204,0,0,0,0.033450993514897,0.0532089378400817
"880","bitcoin","Bitcoin",2018-04-16,"Positive",3,210242,0,0.25,0.25,0.033450993514897,0.0532089378400817
"881","bitcoin","Bitcoin",2018-04-18,"Negative",2,85107,0,0.28125,0.3375,-0.0275652249437656,0.0380333748078752
"882","bitcoin","Bitcoin",2018-04-18,"Neutro",1,22213,0,0,0,-0.0275652249437656,0.0380333748078752
"883","bitcoin","Bitcoin",2018-04-19,"Neutro",1,55882,0,0,0.1,-0.0165505002285743,0.0192693063604016
"884","bitcoin","Bitcoin",2018-04-19,"Positive",4,296562,3,0.2375,0.3375,-0.0165505002285743,0.0192693063604016
"885","bitcoin","Bitcoin",2018-04-20,"Neutro",1,17173,0,0,0,-0.0674499932423301,0.0715848575994089
"886","bitcoin","Bitcoin",2018-04-20,"Positive",1,38725,0,0.25,0.333333333333333,-0.0674499932423301,0.0715848575994089
"887","bitcoin","Bitcoin",2018-04-21,"Neutro",1,21512,0,0,0,-0.00528772860470178,0.0383903653986576
"888","bitcoin","Bitcoin",2018-04-21,"Positive",3,278343,3,0.25,0.25,-0.00528772860470178,0.0383903653986576
"889","bitcoin","Bitcoin",2018-04-22,"Positive",1,48140,1,0.166666666666667,0.5,0.0137366023309648,0.0246655053967942
"890","bitcoin","Bitcoin",2018-04-23,"Neutro",2,30520,1,0,0,-0.0155201213500879,0.0189472626708563
"891","bitcoin","Bitcoin",2018-04-24,"Negative",1,53806,36,0.2,0,-0.0854187326651997,0.082689021752644
"892","bitcoin","Bitcoin",2018-04-24,"Neutro",3,60562,3,0,0.166666666666667,-0.0854187326651997,0.082689021752644
"893","bitcoin","Bitcoin",2018-04-24,"Positive",3,292488,21,0.25,0.25,-0.0854187326651997,0.082689021752644
"894","bitcoin","Bitcoin",2018-04-25,"Negative",1,31238,5,0.155555555555556,0.288888888888889,0.0881648649679468,0.0970188767531492
"895","bitcoin","Bitcoin",2018-04-25,"Neutro",1,51428,35,0,0,0.0881648649679468,0.0970188767531492
"896","bitcoin","Bitcoin",2018-04-25,"Positive",1,29880,4,0.136363636363636,0.454545454545455,0.0881648649679468,0.0970188767531492
"897","bitcoin","Bitcoin",2018-04-26,"Negative",1,24458,7,0.2,0.45,-0.0467097161261802,0.0597338148641762
"898","bitcoin","Bitcoin",2018-04-26,"Positive",3,241509,6,0.25,0.25,-0.0467097161261802,0.0597338148641762
"899","bitcoin","Bitcoin",2018-04-27,"Neutro",1,24252,0,0,0,0.0326759326332014,0.0414293896732644
"900","bitcoin","Bitcoin",2018-04-27,"Positive",1,37584,4,0.04375,0.34375,0.0326759326332014,0.0414293896732644
"901","bitcoin","Bitcoin",2018-04-28,"Neutro",1,53531,62,0,0,-0.045776668564659,0.0510088620062069
"902","bitcoin","Bitcoin",2018-04-28,"Positive",3,296436,3,0.25,0.25,-0.045776668564659,0.0510088620062069
"903","bitcoin","Bitcoin",2018-04-29,"Negative",1,26015,3,0.05,0,-0.00777517784903509,0.0354383207662182
"904","bitcoin","Bitcoin",2018-05-01,"Neutro",2,62520,7,0,0,0.0143177246426783,0.0394160252725835
"905","bitcoin","Bitcoin",2018-05-01,"Positive",3,228783,3,0.25,0.25,0.0143177246426783,0.0394160252725835
"906","bitcoin","Bitcoin",2018-05-02,"Negative",1,18097,1,0.5,1,-0.0144234782417679,0.0260767545470653
"907","bitcoin","Bitcoin",2018-05-02,"Positive",4,253660,0,0.2275,0.3225,-0.0144234782417679,0.0260767545470653
"908","bitcoin","Bitcoin",2018-05-03,"Neutro",2,72450,2,0,0.0916666666666667,-0.0552189361672175,0.0622738772831697
"909","bitcoin","Bitcoin",2018-05-04,"Negative",1,26764,4,0.125,0.375,-0.000542519725645941,0.0197603075916232
"910","bitcoin","Bitcoin",2018-05-04,"Neutro",4,155202,13,0,0.0357142857142857,-0.000542519725645941,0.0197603075916232
"911","bitcoin","Bitcoin",2018-05-05,"Positive",3,359088,9,0.25,0.25,-0.0162747879442654,0.0270339705956144
"912","bitcoin","Bitcoin",2018-05-06,"Negative",1,123151,14,0.125,0.3125,0.019350330258773,0.0477749810364843
"913","bitcoin","Bitcoin",2018-05-06,"Positive",1,76294,45,0.3,0.9,0.019350330258773,0.0477749810364843
"914","bitcoin","Bitcoin",2018-05-07,"Neutro",2,65500,40,0,0.15,0.0282676060864616,0.0449334512743318
"915","bitcoin","Bitcoin",2018-05-07,"Positive",1,27194,30,0.0681818181818182,0.327272727272727,0.0282676060864616,0.0449334512743318
"916","bitcoin","Bitcoin",2018-05-08,"Neutro",2,76137,28,0,0,0.0155689184478626,0.0353998573353412
"917","bitcoin","Bitcoin",2018-05-08,"Positive",4,245676,15,0.229545454545455,0.256818181818182,0.0155689184478626,0.0353998573353412
"918","bitcoin","Bitcoin",2018-05-09,"Negative",1,27787,3,0.6,1,-0.0109988041714145,0.0366025370249478
"919","bitcoin","Bitcoin",2018-05-09,"Neutro",1,20592,0,0,0,-0.0109988041714145,0.0366025370249478
"920","bitcoin","Bitcoin",2018-05-09,"Positive",1,35618,2,0.03125,0.321428571428571,-0.0109988041714145,0.0366025370249478
"921","bitcoin","Bitcoin",2018-05-10,"Neutro",1,24184,15,0,0,0.0302403184229826,0.0378372165295167
"922","bitcoin","Bitcoin",2018-05-10,"Positive",3,234573,6,0.25,0.25,0.0302403184229826,0.0378372165295167
"923","bitcoin","Bitcoin",2018-05-11,"Negative",2,127420,36,0.3,0.1,0.0675436542302186,0.0727386401795656
"924","bitcoin","Bitcoin",2018-05-11,"Neutro",1,20114,0,0,0,0.0675436542302186,0.0727386401795656
"925","bitcoin","Bitcoin",2018-05-12,"Positive",3,273735,9,0.25,0.25,-0.00751649007752219,0.0509367722040518
"926","bitcoin","Bitcoin",2018-05-15,"Neutro",1,23856,6,0,0.125,0.0223786040281719,0.0429755358361466
"927","bitcoin","Bitcoin",2018-05-15,"Positive",5,357525,15,0.25,0.25,0.0223786040281719,0.0429755358361466
"928","bitcoin","Bitcoin",2018-05-16,"Positive",4,78616,14,0.128125,0.408333333333333,0.0159423169861284,0.0391306034133207
"929","bitcoin","Bitcoin",2018-05-17,"Negative",3,90365,10,0.245959595959596,0.333838383838384,0.0329424555408868,0.0463463555912352
"930","bitcoin","Bitcoin",2018-05-17,"Neutro",5,207580,34,0,0.2125,0.0329424555408868,0.0463463555912352
"931","bitcoin","Bitcoin",2018-05-17,"Positive",5,311410,25,0.25,0.25,0.0329424555408868,0.0463463555912352
"932","bitcoin","Bitcoin",2018-05-19,"Positive",3,186102,27,0.25,0.25,0.00103564433429864,0.0225404500206639
"933","bitcoin","Bitcoin",2018-05-20,"Negative",1,34394,19,0.4,0.6,-0.032285718789522,0.0417137231223452
"934","bitcoin","Bitcoin",2018-05-22,"Positive",11,550419,139,0.188429752066116,0.414462809917355,0.0449044937748446,0.049704092838275
"935","bitcoin","Bitcoin",2018-05-23,"Negative",1,21053,3,0.15,0.6,0.059631109806049,0.0678836847241224
"936","bitcoin","Bitcoin",2018-05-23,"Neutro",3,43167,5,0,0.133333333333333,0.059631109806049,0.0678836847241224
"937","bitcoin","Bitcoin",2018-05-23,"Positive",8,327756,48,0.2275,0.343333333333333,0.059631109806049,0.0678836847241224
"938","bitcoin","Bitcoin",2018-05-24,"Positive",1,49048,37,0.25,0.25,-0.00346774022896082,0.0526529346393405
"939","bitcoin","Bitcoin",2018-05-25,"Negative",2,33450,6,0.2,0.3,0.0147728619785835,0.0347937235773208
"940","bitcoin","Bitcoin",2018-05-26,"Positive",4,310036,32,0.25,0.25,0.0174447804575714,0.032394314273827
"941","bitcoin","Bitcoin",2018-05-27,"Neutro",2,88831,19,0,0.5,-0.000834003433812228,0.0150073018014722
"942","bitcoin","Bitcoin",2018-05-28,"Neutro",3,75487,10,0,0,0.0319237693164445,0.0428841967637366
"943","bitcoin","Bitcoin",2018-05-29,"Negative",2,45362,2,0.166666666666667,0.166666666666667,-0.0481284697578779,0.0578947228562849
"944","bitcoin","Bitcoin",2018-05-31,"Neutro",4,70035,48,0,0.125,-0.0118847174307839,0.0325631825888104
"945","bitcoin","Bitcoin",2018-05-31,"Positive",5,269830,65,0.25,0.25,-0.0118847174307839,0.0325631825888104
"946","bitcoin","Bitcoin",2018-06-01,"Positive",4,317376,20,0.25,0.25,-0.00543282626954818,0.0259562140930709
"947","bitcoin","Bitcoin",2018-06-02,"Positive",1,36736,11,0.3,0.1,-0.014161332781369,0.0258022851336373
"948","bitcoin","Bitcoin",2018-06-04,"Neutro",2,37334,7,0,0.25,0.0269419477813617,0.0360828598032969
"949","bitcoin","Bitcoin",2018-06-04,"Positive",4,161036,12,0.25,0.25,0.0269419477813617,0.0360828598032969
"950","bitcoin","Bitcoin",2018-06-05,"Negative",1,19814,4,0.0277777777777778,0.294444444444444,-0.0177125411617273,0.0322154377141601
"951","bitcoin","Bitcoin",2018-06-05,"Neutro",2,56929,34,0,0,-0.0177125411617273,0.0322154377141601
"952","bitcoin","Bitcoin",2018-06-06,"Negative",1,13586,0,0.2,0.4,-0.0036729753723132,0.0232304701689879
"953","bitcoin","Bitcoin",2018-06-06,"Neutro",1,25568,0,0,0,-0.0036729753723132,0.0232304701689879
"954","bitcoin","Bitcoin",2018-06-06,"Positive",7,271765,30,0.2,0.442857142857143,-0.0036729753723132,0.0232304701689879
"955","bitcoin","Bitcoin",2018-06-07,"Positive",1,21349,3,0.03125,0.5,-0.00358392956571976,0.0116841293482853
"956","bitcoin","Bitcoin",2018-06-08,"Neutro",2,69111,31,0,0.0333333333333333,0.00783590149301122,0.0181588139549686
"957","bitcoin","Bitcoin",2018-06-08,"Positive",4,264060,36,0.25,0.25,0.00783590149301122,0.0181588139549686
"958","bitcoin","Bitcoin",2018-06-09,"Neutro",1,30515,2,0,0,0.0131725825808515,0.0197303860960646
"959","bitcoin","Bitcoin",2018-06-10,"Neutro",1,28626,2,0,0,0.0951430419158482,0.105403657552787
"960","bitcoin","Bitcoin",2018-06-12,"Positive",5,280950,30,0.25,0.25,0.0468387533993067,0.0529649853212815
"961","bitcoin","Bitcoin",2018-06-13,"Negative",1,43328,26,0.4,0.7,0.037438910515274,0.0521784892470361
"962","bitcoin","Bitcoin",2018-06-13,"Positive",1,30067,6,0.316666666666667,0.6,0.037438910515274,0.0521784892470361
"963","bitcoin","Bitcoin",2018-06-14,"Negative",2,85700,60,0.25,0.4,-0.0524378227109693,0.0555646669072064
"964","bitcoin","Bitcoin",2018-06-14,"Positive",5,214990,40,0.25,0.25,-0.0524378227109693,0.0555646669072064
"965","bitcoin","Bitcoin",2018-06-15,"Neutro",4,127686,44,0,0.03125,0.0325887612974372,0.0370015027510522
"966","bitcoin","Bitcoin",2018-06-16,"Neutro",2,75320,15,0,0.025,-0.0146713242299143,0.0288510107713474
"967","bitcoin","Bitcoin",2018-06-16,"Positive",5,297580,15,0.25,0.25,-0.0146713242299143,0.0288510107713474
"968","bitcoin","Bitcoin",2018-06-19,"Negative",2,46022,14,0.3,0.35,-0.00408608816754879,0.01650128252107
"969","bitcoin","Bitcoin",2018-06-19,"Neutro",1,13520,5,0,0,-0.00408608816754879,0.01650128252107
"970","bitcoin","Bitcoin",2018-06-19,"Positive",5,215030,40,0.25,0.25,-0.00408608816754879,0.01650128252107
"971","bitcoin","Bitcoin",2018-06-20,"Positive",4,197140,24,0.25,0.25,-0.000855147723446107,0.0307378370929817
"972","bitcoin","Bitcoin",2018-06-21,"Neutro",2,41528,12,0,0,0.00742615511003547,0.0140612015375263
"973","bitcoin","Bitcoin",2018-06-22,"Negative",1,30397,10,0.025,0,0.0970913699858116,0.109748217006468
"974","bitcoin","Bitcoin",2018-06-22,"Neutro",3,120729,19,0,0,0.0970913699858116,0.109748217006468
"975","bitcoin","Bitcoin",2018-06-23,"Neutro",1,72152,35,0,0.1,-0.0118848623175316,0.0245806304439324
"976","bitcoin","Bitcoin",2018-06-23,"Positive",4,263360,48,0.25,0.25,-0.0118848623175316,0.0245806304439324
"977","bitcoin","Bitcoin",2018-06-24,"Neutro",1,48109,12,0,0.4,-0.00145191328103198,0.0638470511489802
"978","bitcoin","Bitcoin",2018-06-25,"Neutro",3,71373,14,0,0.333333333333333,-0.0125097821279105,0.0328240643426889
"979","bitcoin","Bitcoin",2018-06-25,"Positive",2,77564,12,0.55,0.95,-0.0125097821279105,0.0328240643426889
"980","bitcoin","Bitcoin",2018-06-26,"Negative",1,27628,3,0.6,1,0.025566278353895,0.0312376791687334
"981","bitcoin","Bitcoin",2018-06-26,"Neutro",1,24284,10,0,0,0.025566278353895,0.0312376791687334
"982","bitcoin","Bitcoin",2018-06-26,"Positive",5,282980,10,0.25,0.25,0.025566278353895,0.0312376791687334
"983","bitcoin","Bitcoin",2018-06-27,"Neutro",4,71800,13,0,0.28125,-0.0119535204786011,0.0205744336569579
"984","bitcoin","Bitcoin",2018-06-27,"Positive",6,244313,80,0.366666666666667,0.466666666666667,-0.0119535204786011,0.0205744336569579
"985","bitcoin","Bitcoin",2018-06-28,"Neutro",1,18047,7,0,0,0.0405840251188008,0.0481912871267873
"986","bitcoin","Bitcoin",2018-06-28,"Positive",1,25277,6,0.133333333333333,0.777777777777778,0.0405840251188008,0.0481912871267873
"987","bitcoin","Bitcoin",2018-06-29,"Neutro",3,95206,36,0,0,-0.0542833067429846,0.0680187043052481
"988","bitcoin","Bitcoin",2018-06-29,"Positive",4,182626,20,0.25,0.25,-0.0542833067429846,0.0680187043052481
"989","bitcoin","Bitcoin",2018-07-01,"Neutro",1,49417,53,0,0,0.00403326429266598,0.0223167025501917
"990","bitcoin","Bitcoin",2018-07-01,"Positive",1,24144,5,0.3,0.45,0.00403326429266598,0.0223167025501917
"991","bitcoin","Bitcoin",2018-07-02,"Neutro",5,154984,20,0,0,-0.0366435854917732,0.0565780851184794
"992","bitcoin","Bitcoin",2018-07-02,"Positive",2,55744,4,0.1,0.4,-0.0366435854917732,0.0565780851184794
"993","bitcoin","Bitcoin",2018-07-03,"Neutro",1,25536,5,0,0.25,0.0101672664651505,0.0335193520970955
"994","bitcoin","Bitcoin",2018-07-03,"Positive",5,249865,30,0.25,0.25,0.0101672664651505,0.0335193520970955
"995","bitcoin","Bitcoin",2018-07-04,"Neutro",3,87603,18,0,0.4,-0.00712577108078779,0.047469550733027
"996","bitcoin","Bitcoin",2018-07-04,"Positive",5,227346,30,0.25,0.25,-0.00712577108078779,0.047469550733027
"997","bitcoin","Bitcoin",2018-07-05,"Negative",2,41350,8,0.125,0.25,-0.00597450494036864,0.0300598262992738
"998","bitcoin","Bitcoin",2018-07-06,"Negative",1,21135,2,0.05,0.4,-0.00524350436607228,0.0249800774219735
"999","bitcoin","Bitcoin",2018-07-06,"Neutro",4,106747,27,0,0.0625,-0.00524350436607228,0.0249800774219735
"1000","bitcoin","Bitcoin",2018-07-06,"Positive",4,189036,8,0.25,0.25,-0.00524350436607228,0.0249800774219735
"1001","bitcoin","Bitcoin",2018-07-08,"Neutro",3,103388,21,0,0,0.012237160605442,0.0200307584618446
"1002","bitcoin","Bitcoin",2018-07-09,"Negative",1,13528,2,0.0833333333333333,0.0333333333333333,0.00491949910554561,0.0167196008586453
"1003","bitcoin","Bitcoin",2018-07-09,"Positive",7,330390,63,0.357142857142857,0.357142857142857,0.00491949910554561,0.0167196008586453
"1004","bitcoin","Bitcoin",2018-07-10,"Negative",2,59818,44,0.25,0.15,0.0607281862414141,0.0660515918164704
"1005","bitcoin","Bitcoin",2018-07-10,"Neutro",1,15660,2,0,0,0.0607281862414141,0.0660515918164704
"1006","bitcoin","Bitcoin",2018-07-11,"Positive",5,193529,38,0.3,0.366666666666667,-0.0100998772661145,0.0177642685136913
"1007","bitcoin","Bitcoin",2018-07-12,"Neutro",5,104212,22,0,0,0.0262585238197967,0.04074971471448
"1008","bitcoin","Bitcoin",2018-07-13,"Positive",4,186388,44,0.25,0.25,-0.000484360139405975,0.0187479696698387
"1009","bitcoin","Bitcoin",2018-07-14,"Neutro",1,22313,6,0,0,-0.00458103241296517,0.0136499533993099
"1010","bitcoin","Bitcoin",2018-07-15,"Neutro",1,39050,12,0,0,-0.0138600602611317,0.0229485309504549
"1011","bitcoin","Bitcoin",2018-07-16,"Neutro",3,94539,18,0,0.333333333333333,-0.0605221637216238,0.0570682686246152
"1012","bitcoin","Bitcoin",2018-07-16,"Positive",4,258422,8,0.25,0.25,-0.0605221637216238,0.0570682686246152
"1013","bitcoin","Bitcoin",2018-07-17,"Positive",2,107350,4,0.0757575757575758,0.248484848484848,-0.0862641235078973,0.0951735695604853
"1014","bitcoin","Bitcoin",2018-07-18,"Neutro",1,40496,4,0,0,-0.00758134982475135,0.0337784124464664
"1015","bitcoin","Bitcoin",2018-07-18,"Positive",2,43937,11,0.125,0.4,-0.00758134982475135,0.0337784124464664
"1016","bitcoin","Bitcoin",2018-07-19,"Neutro",3,66047,9,0,0,-0.012016480984522,0.0265529471102654
"1017","bitcoin","Bitcoin",2018-07-20,"Negative",3,79720,12,0.0375,0.336111111111111,0.0151685995125478,0.0357369049609792
"1018","bitcoin","Bitcoin",2018-07-20,"Neutro",1,32651,8,0,0,0.0151685995125478,0.0357369049609792
"1019","bitcoin","Bitcoin",2018-07-20,"Positive",5,237853,20,0.227272727272727,0.290909090909091,0.0151685995125478,0.0357369049609792
"1020","bitcoin","Bitcoin",2018-07-21,"Neutro",1,44642,7,0,0.1,-0.00905379233807349,0.0235598926541215
"1021","bitcoin","Bitcoin",2018-07-22,"Neutro",1,47892,6,0,0.1,-9.30194936503545e-05,0.020447203815361
"1022","bitcoin","Bitcoin",2018-07-23,"Positive",10,368200,0,0.11875,0.325,-0.0399745910494139,0.0466319243389307
"1023","bitcoin","Bitcoin",2018-07-24,"Negative",4,104164,16,0.15,0.275,-0.0917202206697069,0.0853213394157595
"1024","bitcoin","Bitcoin",2018-07-25,"Neutro",3,70524,9,0,0.25,0.0236608645219495,0.0392675662092917
"1025","bitcoin","Bitcoin",2018-07-25,"Positive",4,194334,12,0.25,0.25,0.0236608645219495,0.0392675662092917
"1026","bitcoin","Bitcoin",2018-07-26,"Negative",1,37006,13,0.1,0.6,0.0275497288075482,0.0496506170441949
"1027","bitcoin","Bitcoin",2018-07-26,"Positive",1,25002,1,0.25,0.5,0.0275497288075482,0.0496506170441949
"1028","bitcoin","Bitcoin",2018-07-27,"Negative",3,95376,28,0.0666666666666667,0.4,-0.0269936103843832,0.0511820648556276
"1029","bitcoin","Bitcoin",2018-07-27,"Positive",4,213888,24,0.25,0.25,-0.0269936103843832,0.0511820648556276
"1030","bitcoin","Bitcoin",2018-07-28,"Positive",1,42914,11,0.245454545454545,0.818181818181818,-0.0028265185957747,0.0136303106587132
"1031","bitcoin","Bitcoin",2018-07-29,"Negative",1,28687,5,0.0833333333333333,0.458333333333333,-0.00154037012754355,0.0158457301873974
"1032","bitcoin","Bitcoin",2018-07-30,"Neutro",5,115373,15,0,0,0.00499903911413626,0.0386133203812762
"1033","bitcoin","Bitcoin",2018-07-30,"Positive",4,170018,12,0.25,0.25,0.00499903911413626,0.0386133203812762
"1034","bitcoin","Bitcoin",2018-07-31,"Neutro",2,72446,8,0,0,0.0489854789028505,0.0592309751354575
"1035","bitcoin","Bitcoin",2018-07-31,"Positive",1,13158,1,0.136363636363636,0.454545454545455,0.0489854789028505,0.0592309751354575
"1036","bitcoin","Bitcoin",2018-08-01,"Negative",2,25608,2,0.125,0.4,0.0185518416689836,0.0339926168484137
"1037","bitcoin","Bitcoin",2018-08-01,"Neutro",5,98913,10,0,0,0.0185518416689836,0.0339926168484137
"1038","bitcoin","Bitcoin",2018-08-01,"Positive",6,226026,12,0.210185185185185,0.356481481481482,0.0185518416689836,0.0339926168484137
"1039","bitcoin","Bitcoin",2018-08-02,"Neutro",2,28801,7,0,0.0916666666666667,0.00878154722373952,0.0245476009267748
"1040","bitcoin","Bitcoin",2018-08-03,"Neutro",3,84820,32,0,0,0.0168933661635463,0.030876180552066
"1041","bitcoin","Bitcoin",2018-08-03,"Positive",6,260039,36,0.215909090909091,0.275252525252525,0.0168933661635463,0.030876180552066
"1042","bitcoin","Bitcoin",2018-08-04,"Neutro",2,177570,42,0,0,0.0545554514449491,0.0684789176110939
"1043","bitcoin","Bitcoin",2018-08-04,"Positive",1,44417,20,0.1,0.2,0.0545554514449491,0.0684789176110939
"1044","bitcoin","Bitcoin",2018-08-05,"Positive",4,156698,42,0.118181818181818,0.477272727272727,-0.00531923971850692,0.0228178583848274
"1045","bitcoin","Bitcoin",2018-08-06,"Negative",4,78304,4,0.0972222222222222,0.280555555555556,0.0157356568227961,0.0385136502222129
"1046","bitcoin","Bitcoin",2018-08-06,"Neutro",1,45580,14,0,0,0.0157356568227961,0.0385136502222129
"1047","bitcoin","Bitcoin",2018-08-06,"Positive",4,179633,12,0.25,0.25,0.0157356568227961,0.0385136502222129
"1048","bitcoin","Bitcoin",2018-08-07,"Negative",3,72406,12,0.177777777777778,0.244444444444444,0.0294898768668299,0.0557359065060673
"1049","bitcoin","Bitcoin",2018-08-07,"Neutro",1,13253,2,0,0,0.0294898768668299,0.0557359065060673
"1050","bitcoin","Bitcoin",2018-08-08,"Negative",6,289561,37,0.0571428571428571,0.377380952380952,0.0653712473228247,0.0771663813483329
"1051","bitcoin","Bitcoin",2018-08-08,"Positive",4,205216,8,0.25,0.25,0.0653712473228247,0.0771663813483329
"1052","bitcoin","Bitcoin",2018-08-09,"Neutro",3,53683,0,0,0.333333333333333,-0.0416568869378769,0.0568480756082726
"1053","bitcoin","Bitcoin",2018-08-10,"Negative",2,80297,14,0.225,0.2,0.058847250670327,0.0708119540118277
"1054","bitcoin","Bitcoin",2018-08-10,"Neutro",2,52966,2,0,0,0.058847250670327,0.0708119540118277
"1055","bitcoin","Bitcoin",2018-08-10,"Positive",4,288392,16,0.25,0.25,0.058847250670327,0.0708119540118277
"1056","bitcoin","Bitcoin",2018-08-11,"Neutro",1,40156,8,0,0,-0.0177729926169494,0.0537056944672493
"1057","bitcoin","Bitcoin",2018-08-12,"Positive",1,14043,7,0.25,0.3,-0.00621294947999968,0.0268883047185192
"1058","bitcoin","Bitcoin",2018-08-13,"Neutro",3,95327,12,0,0.2,0.00690545876594295,0.0476254579665139
"1059","bitcoin","Bitcoin",2018-08-13,"Positive",4,138598,20,0.25,0.25,0.00690545876594295,0.0476254579665139
"1060","bitcoin","Bitcoin",2018-08-14,"Neutro",3,103573,29,0,0,0.0139877156207555,0.0503964732487905
"1061","bitcoin","Bitcoin",2018-08-14,"Positive",2,10122,4,0.0533333333333333,0.202222222222222,0.0139877156207555,0.0503964732487905
